#OK
#SQL=  
#		                               SELECT   
#		                                        SH.GalaxyID as id,
#		                                        SH.CentreOfMass_x as x,
#		                                        SH.CentreOfMass_y as y,
#		                                        SH.CentreOfMass_z as z,                       
#			                                ape.Mass_Star as Mstar,
#	                                                G.GroupCentreOfPotential_x as g_x,
#			                                G.GroupCentreOfPotential_y as g_y,
#			                                G.GroupCentreOfPotential_z as g_z,
#			                                G.Group_M_Crit200 as M,
#			                                G.Group_R_Crit200 as R,
#			                                G.GroupID as grpid,
#	                                                G.NumOfSubhalos as Num
#			                        FROM 
#			                                RefL0100N1504_FOF as G,
#		                                        RefL0100N1504_Subhalo as SH,
#	                                                RefL0100N1504_Aperture as ape,
#	                                                RefL0100N1504_Magnitudes as mg
#			                        WHERE 
#			                	        G.SnapNum = 27 
#			                                and G.GroupMass > POWER(10.0,12.5)
#			                                and G.NumOfSubhalos>=4
#	                                                and SH.Spurious=0
#		                                        and G.GroupID = SH.GroupID
#	                                                and mg.GalaxyID = SH.GalaxyID
#	                                                and ape.ApertureSize = 30
#	                                                and ape.Mass_Star > POWER(10.0,8.5)
#	                                                and ape.GalaxyID = SH.GalaxyID
#	
#			                        ORDER BY 
#			                			    G.Group_M_Crit200 
#		
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 4451 millisec
#COLUMN 1 name=id JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=Mstar JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=g_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=g_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=g_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=M JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=R JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=grpid JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 12 name=Num JDBC_TYPE=4 JDBC_TYPENAME=int
id,x,y,z,Mstar,g_x,g_y,g_z,M,R,grpid,Num
5348717,87.56108,51.15076,4.297189,1.61114409E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5344169,87.913,49.26234,3.7983193,6.5609861E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5344772,88.017296,50.980713,4.592182,1.85501676E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5337541,88.241936,50.73602,4.4394064,2.51419546E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5340165,88.01205,50.71091,4.448837,2.8434305E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5341887,87.94417,50.693348,4.490273,3.4456723E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5498853,88.704926,50.759853,4.763208,3.16330592E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11469326,87.75898,51.597656,4.8974166,7.2483119E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11476544,88.45064,50.530914,3.648606,3.2002476E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11479568,87.82431,49.875065,5.0275035,3.9856112E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11481251,87.02706,51.656925,5.1261015,1.82150492E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11483080,87.71693,49.73825,4.6885047,3.12003973E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11484902,86.214195,51.20213,5.4676604,8.2748119E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62974877,86.86634,50.355526,4.301486,1.84388774E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62975459,88.06463,50.46735,4.47974,3.69669862E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62977267,87.47307,50.712406,4.5896196,7.7968864E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62977408,88.21716,49.631794,4.556405,6.8907731E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62978687,87.91778,51.086468,4.5733852,3.5010688E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62981634,87.78538,50.817863,4.6466603,4.2862256E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
6837862,87.44374,50.02998,5.4391513,4.46950016E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62976392,88.24957,50.705063,3.8690202,3.3405376E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62976594,87.254486,50.037834,4.5976005,8.7767648E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62977814,88.28211,50.5817,4.155842,1.40932045E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62983778,87.89515,51.309135,4.5689673,3.33243392E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62985415,87.69697,50.355843,5.257055,3.2034832E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62987273,88.94305,50.964275,4.5312047,6.0387219E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62973912,87.885895,50.474495,4.506785,1.01804913E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62975064,88.12346,49.981907,4.369751,1.41662093E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62976065,87.95694,50.96665,4.283899,1.52768422E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62977101,88.449036,49.784977,4.806663,9.0104186E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62977987,87.40885,50.563324,4.3560367,2.47922637E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62980811,87.83953,51.11072,4.7708335,4.06163584E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62984507,89.02798,50.21985,4.800291,3.96131328E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62985157,87.92664,50.07502,4.6446295,5.13643488E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62975283,87.66118,51.002224,4.699464,1.15561152E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62976294,88.18912,50.277485,4.635448,3.71926752E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62983123,87.88188,50.55135,4.419854,3.66784704E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
62988564,88.49566,51.634148,5.348414,3.71511712E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5352907,88.46456,50.974545,4.7451534,1.01727866E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5358187,87.86648,50.31312,4.394208,5.8481029E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5359030,87.8863,50.05331,4.982597,2.2306409E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5359421,87.751854,49.431393,4.6073866,2.5208617E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5360643,88.07162,50.61192,4.842112,7.1953824E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5365121,88.58858,50.018658,4.303292,5.12096384E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
20099626,87.93615,50.52691,4.5228796,3.02554218E11,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5353774,87.95997,49.664436,4.8845563,7.7425976E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5354458,87.946815,50.581306,3.9479358,9.1790582E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5355705,86.668785,49.45292,4.612503,9.0475565E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5357484,87.10268,50.268097,4.617412,3.44935091E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5359774,88.57228,50.147232,4.1556053,3.86715443E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5361337,88.10767,50.071934,3.8843122,1.64560243E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5362114,87.502914,49.499233,4.4843645,4.88047808E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5363609,88.43958,50.13204,4.204996,1.0621847E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5364536,87.57848,49.938107,4.0431805,6.8213523E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5365981,87.35289,51.38936,4.576008,5.283784E8,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11464248,87.290665,51.35596,4.9878287,4.5738107E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11478406,88.39951,51.666508,5.2648396,1.16524186E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11487829,87.2366,51.415478,4.9048696,6.5482051E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11488399,88.70844,51.199825,3.6273258,6.3881964E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11490088,86.35728,51.862724,5.263975,1.54776794E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11472444,86.40776,51.49164,5.4751544,2.31927808E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11482234,87.89573,48.898155,4.967741,1.58651628E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11484460,88.064316,50.465237,4.765317,1.40782961E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11485594,88.08912,50.466286,3.5694416,1.37272658E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11475306,88.05152,50.12209,4.420539,3.0437591E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11486871,88.5319,50.04252,4.4560857,1.26511555E10,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
11489091,87.625404,49.386616,4.603947,3.51089357E9,87.94964,50.541054,4.4824934,8.3801632E13,892.90265,27000000000009,3502
5319360,72.65348,28.482344,27.566406,5.8518477E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5299570,72.63552,28.808977,26.718489,4.99864E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5305604,72.34766,29.562567,26.713303,3.85826714E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5308077,73.576965,28.903534,27.196213,5.1878968E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5309918,73.76893,28.627733,27.038229,3.93043763E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5310602,72.57537,28.654604,26.728321,5.7941581E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5312408,73.36049,28.19869,26.318148,5.9858976E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5312659,72.1599,28.472046,26.248158,2.34661914E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5313160,73.95435,27.626015,26.837803,9.2434394E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5296020,72.62103,28.80534,26.750727,3.11315702E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5303741,72.817505,28.455032,26.21826,7.3263713E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5304543,71.37398,28.717392,26.03614,9.6960696E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5306147,72.50714,27.49981,27.49514,3.85719757E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5306999,72.32334,28.83497,26.661959,9.9759227E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5308739,72.975266,28.357714,26.018597,6.4042106E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5309323,72.89968,28.736233,26.913048,1.18347172E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5310993,73.57009,28.480782,27.940279,3.28224128E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5311765,73.430336,29.054258,26.818497,3.45758208E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5316376,72.954895,29.003983,26.595964,1.05829875E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5316610,73.22416,28.309755,26.537273,3.35146688E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5317127,72.77756,29.0944,26.516336,5.17910656E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5317696,72.9169,28.236166,26.366386,1.11798336E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5305058,73.317276,28.285362,27.043154,4.7919293E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5310381,72.21365,30.304655,27.355598,4.98784832E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5312119,73.09385,28.138437,26.598225,1.85709389E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5312860,72.770164,28.13603,26.900892,9.6139578E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5314016,73.05393,28.675371,26.744146,3.72418278E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5315922,72.147354,28.904696,26.637835,2.11411968E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5317038,72.47287,28.321402,25.828882,8.6807622E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5317533,73.04552,28.594099,27.07872,9.3404621E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5318035,71.750626,29.679907,26.739105,6.710496E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5318660,72.584915,28.915388,26.4466,3.28493728E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5318835,73.09107,28.480211,27.212214,1.43391194E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5297362,72.40074,28.856926,26.577656,2.11105137E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5298387,72.77825,28.203682,26.836012,2.48284221E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5306604,73.488464,29.026682,26.394346,1.9974048E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5307531,72.64516,28.65224,26.690086,9.818068E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5308465,72.96664,28.357523,26.03103,1.49232704E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5311482,72.09772,28.574303,26.856958,3.74410976E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5313565,72.63612,28.581032,26.997862,9.9823494E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5313733,72.25683,28.74354,25.791672,1.08861158E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5314876,71.72134,29.104994,27.005642,1.59106611E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5315771,73.31071,28.334969,26.467249,3.66599104E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5316898,72.795265,28.841225,26.944614,1.62262374E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5317300,73.83392,28.50188,26.48589,5.5296736E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5318211,73.82992,28.766691,27.872406,5.33781216E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
16287110,73.10241,28.558643,27.143522,7.5168162E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
19634930,72.746605,28.684673,26.77595,3.22570617E11,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62922539,72.42698,29.05525,26.786856,6.896055E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62021353,72.73462,28.503181,26.72547,3.57217254E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62022225,72.474846,29.209957,26.72833,2.2795625E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62022782,72.23394,28.74216,26.473011,1.33124685E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62024990,72.83916,28.63294,26.669033,4.381392E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62025931,72.83841,28.470627,26.772482,3.7039744E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62922237,73.052185,28.988817,26.686033,1.28180416E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62023798,73.54844,28.475965,27.955238,4.5515136E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62024249,72.72135,28.589636,26.69143,1.34616947E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62025151,72.65819,28.810946,26.444605,1.67442637E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62027257,71.80256,29.291346,26.008858,3.88460096E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62922980,72.573135,28.974,26.04892,4.6189744E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62023474,73.08838,28.632938,27.020302,7.9043014E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62024560,72.337494,28.836847,26.750322,3.57577952E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62027350,71.97515,29.174725,25.979801,6.0907942E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62020536,72.68423,28.670134,26.702164,1.3849342E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62022590,73.145744,28.470304,27.042847,1.34208294E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62023101,73.15658,28.57528,27.440067,9.2903712E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62023583,73.40355,28.699066,26.80849,4.84434656E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62024696,73.10387,28.390882,27.167057,8.6003898E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62923510,72.90486,29.000612,26.739325,4.78080384E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62926100,72.6311,28.382713,26.8942,4.9583728E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
62929962,72.75427,28.692343,26.712614,5.4267002E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10740680,72.5486,28.019659,26.832212,6.4332837E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10744411,71.4476,28.906967,26.368603,3.7986132E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10746851,72.97144,29.079414,25.826466,9.2419492E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10749138,72.05797,30.024803,27.24404,8.7912755E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10752582,71.69149,29.737478,26.72437,1.95774259E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10753341,72.721436,28.20962,26.7451,2.51011973E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10754647,72.9082,28.490843,26.955204,1.06905221E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10757436,71.783646,29.146566,26.433474,4.6193331E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10747783,73.21518,28.679146,26.76543,3.29957847E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10750094,72.05187,29.201109,26.761543,2.45822566E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10751314,74.16849,28.50821,26.583036,2.52902625E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10756039,72.947266,28.100704,26.676428,1.71099587E10,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
10757005,73.24617,28.545448,26.104614,4.03242445E9,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
4917330,71.1546,29.579247,26.191906,4.797104E8,72.731865,28.660389,26.748432,9.6010387E13,934.3391,27000000000010,3274
5326801,85.14067,47.677708,8.300508,3.59797555E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5328632,84.80991,47.64739,7.682971,1.27761523E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5330320,84.313446,47.987755,7.925871,3.28727136E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5330618,84.676384,47.1957,8.047171,6.1602054E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5331613,84.64632,47.275703,7.666127,2.62517018E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5335659,84.65516,47.372505,7.5306587,6.9383635E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
3334047,85.87757,48.90269,7.5244126,3.24477978E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
3582520,84.404816,47.501217,7.194718,2.41791027E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5322724,85.13409,47.91328,7.444236,1.20176691E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5327709,84.75769,47.60952,8.41943,3.70954061E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5328254,84.78899,47.278828,8.163227,6.6159969E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5328779,83.966446,46.22118,9.042961,1.31989402E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5331003,84.364174,46.87684,8.447225,4.95798624E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5331319,85.18557,46.81113,8.42066,2.15519718E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5331814,84.78644,47.41573,7.90329,2.76145485E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5332232,84.88991,47.862595,8.2797165,1.3972864E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5332534,83.62811,48.056213,7.7827706,6.1963232E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5333141,84.66073,47.72255,8.15324,2.69015194E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5334129,85.35424,47.85901,8.167278,2.8157161E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5334345,85.28185,48.817936,8.033868,4.01022048E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5321154,85.09961,47.127823,7.663615,1.38311137E10,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5323461,84.132675,47.502377,8.042179,9.4945546E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5324031,84.803024,47.151375,8.017721,1.44255693E10,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5324681,84.49847,46.7858,8.959885,2.26126669E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5325100,84.61641,46.92573,8.107668,1.02024172E10,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5325585,84.902855,46.84573,8.447547,1.75198144E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5326087,83.71896,48.671234,8.033705,8.158032E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5329828,84.89436,47.343357,8.053405,3.30230451E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5330497,85.678535,48.756714,8.192941,5.28661152E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5332802,84.198784,46.778572,8.549398,1.80356672E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5333740,84.728836,47.50447,8.232306,9.4542272E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5321933,83.60527,48.409584,7.928181,1.01976852E10,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5326396,84.76177,46.731133,8.528052,6.413055E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5328984,84.15039,46.93764,8.155564,3.70750131E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5329321,85.00731,47.60895,7.7864103,1.58449318E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5330789,84.21909,47.202568,8.293621,1.33376627E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5331158,84.619125,47.18298,7.9642544,4.72482528E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5332042,85.34218,47.452854,8.10184,1.52547802E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5332961,84.63581,46.362705,8.161843,1.70571238E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5333397,84.860916,46.563694,8.848373,1.28739034E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5334515,84.65737,47.210804,8.590747,2.258912E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5334985,84.80186,46.974377,7.772566,1.57429824E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
5335403,85.50946,46.85884,8.15717,9.3611814E8,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
3425637,85.17853,47.04873,6.6047306,9.3231319E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
3228674,85.49833,48.977356,7.821194,1.26562957E9,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
11434162,86.25391,48.305115,8.146443,4.8511943E10,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
11436475,85.04484,47.880203,8.486093,8.431652E10,84.83258,47.33506,8.138619,1.00292838E14,948.019,27000000000008,3190
