id,SM,SM2,Metal,u_minus_r,g_minus_r,x,y,z,Velx,Vely,Velz
10258829,2.16969257E10,2.20197663E10,0.021359844,1.467598,0.49098587,19.777416,66.163345,7.51572,148.34851,89.03009,192.64821
13833470,4.0063771E10,4.190285E10,0.023748066,2.452736,0.78702164,78.51995,90.81751,46.499348,6.274096,-72.96176,-327.0132
9756947,1.50781143E10,1.60367636E10,0.02008965,1.4730377,0.4653225,5.5709977,40.408558,87.24951,106.311584,-14.151141,-171.21281
10266852,7.9822981E9,8.4536581E9,0.01867374,1.2502041,0.384552,64.4397,46.501873,73.380486,110.42641,227.83737,-23.473455
10135223,1.77773199E10,1.82257398E10,0.02138829,1.472784,0.48189354,51.28683,63.58986,42.06796,105.049835,211.98381,162.70132
10290858,1.36703365E10,1.38846935E10,0.021385714,1.4716969,0.4779644,23.66269,95.33702,98.89642,182.30731,1.689236,-0.58416873
9937506,1.45176433E10,1.48116163E10,0.018927312,1.5130177,0.48202515,76.92411,54.20589,62.350273,42.309803,16.400528,-240.07826
10126314,1.66689444E10,1.72940964E10,0.021162258,1.3186073,0.42141724,62.843056,2.8212752,98.62913,177.71664,84.476616,178.56976
9993168,1.05322394E10,1.11027558E10,0.017146926,1.307848,0.40392494,87.94449,39.266106,65.068405,73.050705,133.59915,-146.04465
10270263,8.6567229E9,9.7365873E9,0.01760332,1.1044655,0.34703636,61.387707,0.35810483,20.968033,-259.66034,126.45621,107.07871
9952721,1.39136799E10,1.45294264E10,0.018846259,1.5721855,0.51911736,97.873344,31.937004,38.65855,-84.02247,-2.383962,214.04839
10234446,1.54623437E10,1.57258895E10,0.021492593,1.4258518,0.4597149,59.638268,92.692085,61.03469,21.045582,-83.23174,-117.111626
10154861,4.4198067E9,4.6876262E9,0.012607378,0.72055244,0.14554405,13.429433,93.67945,62.039894,-94.532585,-250.20216,-423.17764
9867436,9.9912253E9,1.02654075E10,0.020108247,1.3722858,0.43306923,76.69421,99.85697,87.007385,-300.1263,16.18781,-39.143898
10074040,1.33900247E10,1.39268014E10,0.018546503,1.4544067,0.47024536,50.89981,92.14571,39.69733,79.28564,-286.97458,-167.95497
10056399,1.24636611E10,1.34692291E10,0.017182454,1.5138378,0.48191452,76.47178,94.474945,44.948494,351.18015,-352.92947,-451.37747
9626515,5.7383373E9,5.9563935E9,0.018052194,1.2593384,0.40157318,49.635323,48.250908,3.4725435,91.43308,17.104023,-143.33461
9884211,1.05553664E10,1.07001231E10,0.01884542,1.3196621,0.41778183,80.54904,87.52022,84.75858,-235.80048,-61.63771,-106.15652
11509763,1.41478257E10,1.4437973E10,0.02033988,1.8308353,0.60762215,77.50474,61.016636,69.32131,-113.91834,-125.04578,-37.928455
8864596,8.4649692E9,9.3355489E9,0.015031503,1.0508118,0.2729187,29.20773,72.505554,26.557749,-8.843014,-33.976784,202.01419
9967065,1.61863649E10,1.63524516E10,0.021245824,1.5921059,0.5130234,71.70117,78.35559,50.099567,390.0978,175.41339,-140.2082
10205382,1.80746117E10,1.86061189E10,0.023365397,1.6877327,0.5709686,51.111217,22.841366,9.800891,373.58713,-336.3019,83.63391
10049927,1.24013701E10,1.32783483E10,0.018925188,1.4221725,0.44952202,0.4146588,61.346416,54.830284,-71.105484,154.08344,-301.5537
10149790,1.51909816E10,1.5935616E10,0.02027512,1.5682812,0.50692177,44.105927,98.450134,28.839193,262.09714,92.64618,-0.0672115
9089858,2.03197256E10,2.08732529E10,0.020278454,1.4886589,0.4968338,49.41135,63.88161,47.949734,39.12194,105.19884,36.15251
10219262,1.24510751E10,1.27067392E10,0.018509025,1.3216133,0.4028759,29.648052,22.571758,46.28122,68.20525,100.436295,64.51082
9927495,1.44100209E10,1.47701596E10,0.018899338,1.3566055,0.42242813,84.63362,48.24418,17.545694,123.1739,-33.360676,39.053474
10230193,1.01936497E10,1.05108019E10,0.017021315,1.5614758,0.5028553,32.742203,74.15656,29.51236,40.325344,-4.292673,155.13362
8297952,3.9060541E10,4.2301354E10,0.020711489,1.5651093,0.5317726,73.138275,74.28843,78.033646,-80.18487,-70.68435,-261.2936
13184671,7.2088076E10,7.8332969E10,0.023308316,2.3652077,0.76120377,62.8532,54.615578,89.59753,67.181984,109.15559,414.6589
8739449,1.02002002E10,1.11968963E10,0.016262287,1.203331,0.35039902,41.592525,28.800455,46.211823,0.5004106,-104.72099,-0.7506809
10064611,9.7303224E9,1.02282619E10,0.018089224,1.2794018,0.37350655,91.9832,85.56735,30.188108,-182.93002,-98.955925,401.37747
10007497,1.33154253E10,1.40872694E10,0.018999813,1.7832813,0.60009956,70.7676,66.82407,41.91178,350.3836,131.71321,-142.39769
9775887,1.25778166E10,1.2939223E10,0.019231152,1.1933498,0.37078667,20.270178,37.6756,4.4144216,36.088196,28.561535,-102.32966
9377266,7.251135E9,7.4543094E9,0.015976747,1.182188,0.33688736,94.18096,64.195595,58.57397,-37.107662,39.679882,-503.00275
10095414,1.41544806E10,1.47973837E10,0.019031726,1.3081684,0.4071827,14.465917,13.843863,49.359825,-157.42293,-21.653328,137.28255
9972239,2.41540321E10,2.49669284E10,0.024269197,1.5437965,0.51670456,67.905815,60.94533,68.99327,280.96576,-107.725395,95.96022
10070092,1.05779436E10,1.08090184E10,0.020365007,1.5011997,0.49162674,50.390736,7.25733,35.091614,-20.3866,-63.093563,-272.1357
8445564,1.71916739E10,1.825442E10,0.019517392,1.601614,0.5282154,70.63629,81.69275,51.129326,5.6773386,-206.55963,-250.22513
9973365,1.07075123E10,1.12656712E10,0.017065166,1.4078083,0.44369888,98.48026,80.89385,73.691635,-14.721304,-113.57499,-391.74097
9219351,1.09166111E10,1.12333251E10,0.01793396,2.2903004,0.724432,30.720814,24.199835,46.334705,69.83487,68.5983,13.7993355
10139495,1.67198925E10,1.72155269E10,0.020463161,1.5949078,0.5237045,67.74858,22.957733,91.20219,32.83046,-65.62188,110.01534
8264929,1.71670077E10,1.80785377E10,0.019655216,1.2950363,0.39256477,3.815947,70.84305,47.232082,-184.05078,787.00604,389.8815
10102801,2.02651689E10,2.07988572E10,0.021185795,2.2892284,0.7449837,88.54515,50.506344,97.93241,23.688278,182.93977,306.35846
10161161,2.46025441E10,2.48435384E10,0.022650233,1.567503,0.5284424,78.09392,83.720345,41.940445,175.81505,42.06024,2.5813324
10075160,2.00530596E10,2.07763169E10,0.020902323,1.3705425,0.43792534,57.037525,17.997341,21.962048,147.99863,-222.47845,-141.92593
10159085,1.20212756E10,1.2359893E10,0.019713761,1.3515301,0.4209175,10.231695,94.72953,45.4549,-172.75684,-433.36264,67.94359
10284427,1.71267369E10,1.75463055E10,0.021647219,1.7734985,0.5976486,41.159576,75.60612,29.61351,67.939514,79.95148,159.97635
10172253,1.60380027E10,1.64560579E10,0.02144671,1.6175652,0.5448551,21.529331,26.486074,49.50036,-165.51207,132.98825,79.14194
10692477,4.7058555E10,4.8947118E10,0.019086234,2.4033127,0.770504,76.31124,89.602844,41.740856,306.5606,876.77203,-998.9695
9817539,1.26611057E10,1.40147476E10,0.017864317,1.2410412,0.37908363,53.647457,40.94184,94.73317,114.99519,83.44001,146.74725
9062529,1.25097595E10,1.3667755E10,0.02056605,1.5686302,0.5096531,85.116806,59.919426,50.198925,-139.0973,315.19577,74.37762
9874754,9.9201188E9,1.07942482E10,0.014398958,1.043808,0.28354073,24.553726,92.71039,62.937138,-196.14064,-278.40875,-197.44263
9390815,3.7252183E9,4.03288422E9,0.0120064095,0.8237953,0.16942215,77.149895,91.83055,90.013176,-308.86722,-29.519154,-34.76711
10046238,8.4806927E9,9.3733509E9,0.014666429,1.0295258,0.26262283,11.932983,80.80659,67.5527,71.139015,120.886665,-615.0761
9896727,1.04367821E10,1.15617833E10,0.017903766,1.1283321,0.30698967,85.5498,83.83887,0.94130766,-250.88821,-59.451473,74.12435
10047594,1.01617777E10,1.04814111E10,0.017245896,1.8952522,0.62623215,75.050705,41.35233,53.05296,280.4283,25.79375,72.53675
10751314,2.52902625E10,2.60320932E10,0.023353238,1.4411659,0.4660015,74.16849,28.50821,26.583036,-898.50635,-83.48551,166.035
10113003,1.31018127E10,1.39413371E10,0.016481414,1.6031227,0.5019989,35.104828,92.58037,41.078896,70.79857,-149.98499,87.78884
13282930,1.78968371E10,1.84404746E10,0.021059163,1.2664967,0.4034729,47.393074,79.65869,9.730245,176.26643,249.32242,204.21559
10145406,1.59213548E10,1.6445911E10,0.018580226,1.9312229,0.6082554,81.5336,5.8760276,51.1555,-68.79014,20.22142,-102.13653
10200519,1.41890785E10,1.46969508E10,0.020700172,1.8093414,0.61800957,56.78269,49.028656,53.828434,175.12332,72.21246,-100.293625
9948148,9.3678203E9,1.00577751E10,0.016081434,1.4485302,0.45320702,15.169202,47.881542,20.660236,-135.79819,107.52486,60.227177
9911207,8.1489649E9,1.14961132E10,0.017628023,1.5769558,0.47056007,74.68815,99.66491,22.417015,-212.47467,-99.66624,230.88274
10245548,1.20305367E10,1.24469033E10,0.021463832,1.9744606,0.6108551,75.01055,69.59544,0.8748335,-108.21311,-117.49888,-24.628796
9961051,1.54522276E10,1.64068209E10,0.019124877,1.3270626,0.411623,55.43169,47.24874,49.842995,188.72812,53.843407,-228.12794
10315384,1.48534313E10,1.59435571E10,0.018389884,2.3477287,0.7519684,77.09284,61.778896,43.78393,333.1036,63.758686,-108.284996
9933327,8.3438223E9,8.7492874E9,0.014474308,1.2610245,0.36956406,72.44971,61.697563,87.8198,-71.15579,133.06137,-64.267006
9677268,1.02166661E10,1.07949476E10,0.019691387,1.2578926,0.38998413,46.17505,94.102135,44.99169,66.321014,-265.29858,-214.29875
10072760,1.60774492E10,1.64383007E10,0.019882157,1.5112591,0.49555397,69.53996,88.47494,35.732616,47.617718,158.15642,348.70474
10003930,1.18136617E10,1.29024451E10,0.016753,0.66635513,0.10959816,24.893167,14.732893,66.12953,-146.835,-39.74411,-37.25494
12142620,2.54824141E10,2.65271132E10,0.023626208,1.7478428,0.5911789,54.550995,34.836956,32.83258,356.56204,21.005014,291.5901
10148850,1.56068178E10,1.59413565E10,0.021961683,1.898346,0.6365795,73.58314,70.9527,32.35697,7.030111,148.94177,345.84436
9108473,2.90059392E9,5.5674732E9,0.013335037,1.0648823,0.27384758,32.762287,99.677025,95.31285,178.39513,-52.659092,141.72879
9949139,1.28936509E10,1.35942062E10,0.018505313,1.3189125,0.40646553,58.340523,19.993206,27.001478,96.60697,-64.74673,-325.05286
10338653,1.43278572E10,1.45060588E10,0.021597015,2.4231033,0.77898026,67.185455,22.201387,71.278854,213.71391,-22.872952,-179.08449
10016771,1.97486633E10,2.01931366E10,0.023411745,1.5518227,0.5222111,3.9539003,51.149994,57.634617,-303.25095,219.22795,-225.99678
10155841,1.34766316E10,1.37303757E10,0.019641383,1.4719963,0.47745514,53.72495,77.641495,94.4076,174.86333,94.04158,97.48948
8762118,6.7674204E9,7.1008241E9,0.01495246,1.2453365,0.35068512,56.145824,85.41592,9.153101,-92.80472,32.63767,125.612
9981021,9.8656512E9,1.01403177E10,0.01810527,1.6828346,0.56637764,9.993368,85.052895,8.62502,-23.614447,-116.13639,104.96272
9788483,2.25856799E10,2.29043999E10,0.022134753,1.4155426,0.46191788,35.119587,30.95316,52.42586,-17.386795,-40.669662,-64.167244
10131045,1.43501158E10,1.49352909E10,0.020354347,1.4771442,0.47380066,78.54195,88.708,7.231724,-300.9055,127.86135,96.95681
10162864,9.5006956E9,9.9887534E9,0.01685524,1.6218739,0.54102707,67.820465,9.680657,24.422548,-279.5489,-141.93274,107.84945
10030980,1.19632271E10,1.23253043E10,0.02061978,1.4727039,0.46979523,96.20819,42.346745,60.78108,-22.454947,273.51624,-415.72144
8355288,1.67561851E10,1.76757494E10,0.018267533,1.5376244,0.5054569,35.38509,25.363344,96.24746,-68.089615,168.12413,-21.091312
10151569,1.85438577E10,1.96956774E10,0.018695036,1.606184,0.5290165,80.24157,45.711956,57.175545,106.1512,240.41632,3.0815718
10222240,2.17775718E10,2.21096161E10,0.021617213,1.8793621,0.6280422,7.3663883,47.069187,52.36887,-122.56508,293.86304,355.91373
13259028,6.6804609E10,7.0893691E10,0.030009437,2.4756832,0.80353165,78.43007,7.518906,71.59834,-236.48653,78.734474,-537.45654
9992056,1.29071903E10,1.35153725E10,0.020449718,1.3632641,0.4417839,15.4106455,13.2776785,62.38989,-161.53052,66.13288,-387.21115
9627417,1.74367642E10,1.82442885E10,0.02133144,1.2052402,0.3813362,92.3031,45.908173,65.59618,-69.816666,-86.6253,-39.95968
10128773,1.13111992E10,1.20420516E10,0.019383352,1.4345741,0.47221375,89.46101,49.197105,60.050835,2.6187687,31.504976,-175.17485
9998416,1.75432315E10,1.81001318E10,0.020280998,1.2411194,0.37931824,71.6506,73.103584,59.684025,246.3868,78.42387,-125.13796
8833922,2.75581261E9,2.96870221E9,0.011822313,0.7842388,0.17077446,50.704006,55.72703,26.677637,169.97226,47.481415,32.651978
9878131,2.77302477E10,2.81067459E10,0.02488917,1.4780769,0.49008942,97.32919,43.435616,96.406715,-10.588624,181.6008,97.140495
9978452,1.29816719E10,1.36348047E10,0.018891634,1.265295,0.38405418,65.26368,42.502296,28.562727,39.65475,-199.94914,109.62869
9814557,5.1545482E9,5.9425475E9,0.015980326,1.3540344,0.42958832,81.90653,65.563324,26.479053,6.7576995,1.6372584,212.62436
11568392,4.7759729E10,5.208601E10,0.024397278,1.9666634,0.6511421,32.808517,65.62888,10.052795,-25.579216,-158.46877,43.805042
10029007,1.01035704E10,1.09968476E10,0.01642107,1.3350639,0.41519928,92.89394,61.53961,76.09407,-102.29056,-45.74618,-193.76128
10034218,1.12346849E10,1.13864489E10,0.019891748,1.3088398,0.3993473,28.449677,72.76184,75.87869,-83.88154,155.0431,-214.39592
10012749,8.5061473E9,9.1551621E9,0.013287287,2.177021,0.6937485,75.730156,55.59359,29.095654,100.86413,-1.6307256,141.20117
9991035,1.19858166E10,1.26480876E10,0.01969501,1.4349823,0.4545803,29.872673,85.510826,43.204964,-104.030174,-174.0163,302.4037
9917123,1.53688668E10,1.64464189E10,0.017868029,1.3423252,0.4167118,53.448677,97.10106,56.853897,35.000412,-192.25732,-185.67018
9918197,9.2463555E9,9.9610481E9,0.016627584,1.3937778,0.44077492,81.690025,42.29828,86.51673,142.89047,130.24304,-61.234978
10031997,1.2946987E10,1.34780078E10,0.01867843,1.4854832,0.47337914,6.9339657,80.73986,15.48948,-99.46689,-181.45656,186.74165
9703409,6.4415099E9,6.6332662E9,0.016062286,1.1238747,0.31344223,74.94584,65.22142,65.528885,349.776,-13.078558,56.65681
10296224,9.8624154E9,1.03425976E10,0.016913718,1.6145344,0.4950695,26.346533,67.02502,84.43887,-1.2342172,93.933044,-94.91992
10199062,1.56985723E10,1.65135124E10,0.02082847,2.0951862,0.6604881,28.78363,65.935295,17.11144,16.109634,253.6336,-150.13324
9085596,1.31318743E10,1.35050414E10,0.017462362,1.8704929,0.61299324,44.615673,86.50154,37.386868,-38.05085,-14.887663,-53.1976
8058403,5.8943898E10,6.712293E10,0.020469125,2.40769,0.77267075,11.40716,81.53694,54.68132,-1065.9343,-604.26746,-1167.7198
8498873,1.96704952E10,2.1239126E10,0.01909763,1.9100571,0.6074333,83.86482,8.604602,31.875195,-73.88071,-207.7489,331.2872
12107971,2.52851364E10,2.56070472E10,0.024509896,1.7277241,0.58867455,15.184666,77.94486,50.495888,-878.48413,154.20174,458.61603
10039760,1.26141635E10,1.33523343E10,0.018741684,1.8240795,0.59223366,64.97289,50.508957,61.515244,255.54965,-65.30871,5.0768805
9792408,1.31392338E10,1.37090365E10,0.01899301,1.3299236,0.41228867,56.609043,70.95631,62.129486,87.29347,120.92856,-58.210114
9962212,1.65742971E10,1.69384059E10,0.020315848,1.3448849,0.42443085,49.30206,64.327225,40.77325,107.08656,192.75269,128.47217
12154475,2.94115041E10,3.0257492E10,0.024312707,1.5083599,0.5019417,80.88233,7.8249516,68.76578,-270.8994,553.99817,-112.08758
11506546,7.4709516E10,7.9632548E10,0.02454305,1.9628887,0.6575012,77.1992,61.87719,70.596054,265.01108,191.9459,-222.00926
9959734,9.4972242E9,9.8335089E9,0.017905481,1.3202991,0.4028263,35.352615,29.730074,9.594929,165.5306,-50.05243,-139.467
9963414,2.13088748E10,2.22177935E10,0.022241307,1.6784363,0.5658703,96.53386,56.567406,94.85669,-225.89294,-214.09853,259.13467
10065618,1.31844311E10,1.35103406E10,0.019338943,2.0364552,0.65169525,51.21833,7.884267,6.2197804,144.98833,-60.434677,358.60608
8756517,1.02020792E10,1.0548737E10,0.018188909,1.233942,0.36201477,48.20525,10.329867,12.478231,358.24332,-135.36292,100.63608
9702111,1.55640781E10,1.70829271E10,0.018041635,1.3031197,0.39838028,68.998566,65.2531,11.182187,-12.557306,114.384674,-70.73316
10146725,7.7797161E9,8.1083924E9,0.012713217,2.0513458,0.67209816,84.388725,68.32947,86.54287,-187.9997,-33.81437,-102.54215
10094366,1.31491758E10,1.38786365E10,0.015559538,2.201105,0.70150375,24.612514,24.905264,75.99085,-152.82358,114.70591,-57.692905
10578109,4.2724893E10,4.5937209E10,0.01910019,1.5869694,0.4938755,52.62718,5.1691175,20.483253,-471.21048,1563.5016,699.95874
10213200,1.33854925E10,1.40460339E10,0.018132078,2.4005108,0.77215385,99.564575,36.5097,59.01564,119.26087,222.29735,-210.94096
9767427,1.41097503E10,1.45226312E10,0.019280134,1.5529709,0.5040436,83.12338,53.173035,28.6431,136.8738,-57.218845,51.145477
9100587,1.08237353E10,1.10820321E10,0.01799273,1.1016579,0.30833626,64.28207,37.78437,20.338356,-47.44945,-469.2546,73.01156
10025604,1.46424525E10,1.51256801E10,0.020283988,1.5845222,0.51602745,88.08375,65.07584,69.757904,-193.8242,-69.28678,-271.9265
8482146,1.70798449E10,1.93285571E10,0.018574025,1.2810383,0.39200783,91.820724,43.333275,14.858409,-391.558,315.1082,-27.12646
13300496,4.5027107E10,4.7360205E10,0.024238288,1.713995,0.556509,65.79958,67.6837,15.231824,251.72598,474.0243,-254.6297
9987253,1.36581673E10,1.44560394E10,0.01619827,2.2140808,0.70508385,49.302807,37.468483,96.11329,173.21092,22.182295,61.497974
10107362,1.68983101E10,1.72426875E10,0.021752564,1.4825649,0.491724,86.36154,87.6713,27.876043,-126.85956,-47.00371,352.1437
9988503,1.33065452E10,1.40747274E10,0.016457587,2.2987995,0.73869514,92.56345,43.514744,30.339712,-248.20746,132.98201,83.13925
9954916,1.99049155E10,2.02771333E10,0.021281943,1.5246029,0.49878883,64.65122,90.11459,35.783863,317.115,102.2219,-40.389027
9842936,1.59594097E10,1.69162824E10,0.018698145,1.5436592,0.502203,35.51412,86.24343,85.69253,59.179977,57.143215,15.772016
10062856,1.41408645E10,1.45683046E10,0.020728795,1.3457222,0.43105125,78.60811,34.024593,63.07773,16.299452,-34.726547,-214.7752
9726407,1.50492989E10,1.54636493E10,0.021959744,1.4550858,0.4744854,57.25192,74.50043,31.175915,104.134186,263.4442,127.74694
8294142,1.91394386E10,1.98306796E10,0.022861611,1.7700939,0.5858097,7.544827,19.83333,66.250565,-180.0383,242.58797,53.922344
8581845,3.39580989E10,3.5700769E10,0.022892844,2.4531555,0.7846279,52.898853,42.02563,40.4864,370.61978,-25.776497,43.770737
9679559,1.92718029E10,2.06501274E10,0.019071873,1.2096939,0.36384583,35.480263,86.38512,44.397198,-43.69257,-71.6115,-161.14792
10048612,1.27415296E10,1.38078956E10,0.018332915,1.1225414,0.3500042,6.8005786,40.632618,88.725525,-8.988807,107.612816,-184.74971
8608579,9.81069E9,1.0347776E10,0.01759644,1.0086193,0.27457428,3.9009106,24.037636,78.69867,2.0694673,211.24211,-312.02942
10021713,1.51256463E10,1.57868155E10,0.01996357,1.4896088,0.48875618,66.107445,85.69962,89.25238,-10.796802,-292.00507,43.891438
9938601,1.09760891E10,1.1467305E10,0.016391687,1.3695889,0.40193176,53.635216,57.554848,84.468895,215.20903,-67.240654,32.182064
10059491,1.56908585E10,1.64315525E10,0.019802647,1.3123875,0.405838,20.36922,92.035645,63.136105,-114.73023,-296.99988,-344.74887
9905521,1.76342159E10,1.85898967E10,0.01873565,1.1920109,0.35426712,10.482276,27.213799,46.12447,-194.02222,172.49095,338.1261
9716328,1.65004892E10,1.76512164E10,0.018559776,1.306797,0.39507294,34.856213,58.546238,69.478714,4.064182,117.37661,-111.38282
9955910,1.7214935E10,1.75071846E10,0.021774929,1.5301647,0.50644493,50.424557,86.246086,1.1386997,121.57296,65.55211,139.93169
9830239,1.3450537E10,1.39344312E10,0.019068215,1.2518253,0.3804474,60.623814,7.0398345,0.75838006,85.92659,-88.03345,303.02975
9803025,1.15025971E10,1.2361602E10,0.018580096,1.3488026,0.42339897,22.11286,78.989365,46.253723,-429.9899,-382.88065,518.7632
10024709,7.7038725E9,8.1150075E9,0.015994025,1.423378,0.4070282,84.46019,31.808298,59.06204,-64.93026,129.70692,-151.58858
10051254,1.22337792E10,1.2896939E10,0.01871147,1.7412338,0.58654404,66.53357,82.40711,90.8244,311.6683,-21.0735,75.42306
9798320,1.37010412E10,1.58887455E10,0.016507952,1.3607216,0.42058563,92.33934,49.97727,68.71676,-201.97852,-67.40055,-182.46674
9267524,1.12887562E10,1.15619154E10,0.016958006,2.3579674,0.7582073,91.07387,54.907845,69.86743,26.96745,-82.776505,-266.56616
9200769,1.25590221E10,1.28618476E10,0.019768408,1.2996616,0.40376472,72.78246,70.20459,61.99075,164.16801,-21.909418,-138.22353
9758421,1.44465592E10,1.51092982E10,0.017867047,1.3918304,0.4415226,31.060354,83.13098,85.6002,153.50699,85.989365,-100.28622
9366626,1.28328038E10,1.33880965E10,0.018103577,1.1568928,0.3411064,47.898212,35.769196,15.799026,333.72372,-131.88991,-24.9698
8494197,1.66747904E10,1.69135534E10,0.020513242,1.8136635,0.5802803,40.81703,70.77024,20.572287,67.285706,24.89327,19.183084
9152138,1.68133448E10,1.72683837E10,0.021326609,1.653738,0.5060501,32.598763,24.320961,46.15477,73.22382,-139.9315,152.46892
9839173,1.66912492E10,1.72007588E10,0.023197029,1.6914444,0.5673866,68.46078,83.0022,49.284733,299.19562,-181.14673,-158.64413
9924170,2.88900178E10,2.91107226E10,0.025682654,1.6608124,0.57027626,36.916145,78.553795,64.79474,-186.61606,64.56697,-585.86786
8097697,4.8545079E10,5.0017591E10,0.026130557,1.8220654,0.627203,12.294104,81.67728,55.33215,-425.33618,-437.86008,-1203.4824
10083361,8.7843932E9,9.0390538E9,0.013068962,1.929203,0.60603714,28.379236,65.95805,16.403624,131.338,174.91309,-106.46618
12676908,8.3329565E10,9.0341949E10,0.024032889,2.404644,0.7652874,90.98695,52.246487,92.28735,-66.968834,517.73926,473.20795
10143485,2.00319529E10,2.06084874E10,0.02339262,2.1767788,0.69753075,52.178783,38.22788,33.68237,490.81317,-223.73306,108.670296
9323833,8.2444401E9,8.6659441E9,0.017878745,1.098629,0.32025146,40.726776,40.178795,94.24019,-1.579136,29.153519,112.7329
9602575,1.18349097E10,1.26778522E10,0.018855095,1.321003,0.41114235,32.32965,24.315262,95.34593,6.8491983,20.872717,5.231602
13793734,4.4985217E10,4.7017505E10,0.025636898,1.7955456,0.6096306,86.80103,64.97688,58.220924,75.54746,-156.75047,-506.76648
9664035,1.66281513E10,1.68785889E10,0.021025253,1.6487617,0.55430794,43.0558,65.098015,71.384575,40.803894,54.292583,-150.33105
10027821,1.78123878E10,1.82158193E10,0.02206267,1.3943348,0.4566059,59.40463,72.72929,70.456696,150.04155,85.47099,-91.98329
9946987,1.78536038E10,1.93347523E10,0.02078001,1.8231373,0.5963383,57.132877,32.45571,17.81408,584.30743,33.529247,183.11414
9912258,1.05309604E10,1.10608824E10,0.017252656,1.2508049,0.37690926,64.09817,4.218128,21.066378,-254.01143,49.381424,237.68126
9957053,1.37148129E10,1.53389967E10,0.017013839,1.0746651,0.29179,49.47997,86.72285,93.4432,121.854675,41.527733,101.11111
8497741,1.28782039E10,1.36085996E10,0.017952114,1.195221,0.35717583,40.747696,71.39839,34.373344,-122.78791,360.3732,121.43663
9194557,1.78569482E10,1.85775432E10,0.021664534,1.5121708,0.49627304,99.33787,78.523,41.75314,201.6946,-141.71106,633.92957
10109143,1.68187525E10,1.73334016E10,0.021514032,1.5606155,0.52212715,50.669357,48.519684,2.5627615,73.42174,-12.585537,-143.76956
10603735,2.20853371E10,2.4071254E10,0.020587243,1.4967461,0.48265076,49.33588,6.4384294,21.56285,701.968,-54.018246,-218.47281
9416366,1.91318364E10,1.96476109E10,0.021715146,1.2743855,0.39267159,57.574966,47.616837,24.46652,125.15996,-136.29102,41.69816
10167710,1.4645674E10,1.52704082E10,0.01992301,2.2394962,0.7083397,9.507917,18.012375,27.699324,-88.478134,-32.24889,105.07636
8464171,1.01241477E10,1.06918523E10,0.01748277,1.242054,0.3674469,89.162056,88.28374,32.5189,-78.99205,-172.88559,405.4868
9350108,2.19476726E10,2.21245071E10,0.023896063,1.7855091,0.6041508,75.546814,2.8798208,8.671582,-213.43745,-98.164955,87.59093
9672292,1.20591462E10,1.2235563E10,0.022440465,1.5807438,0.5282135,13.2733,23.163204,64.07,-67.27407,172.11902,-302.63382
13802321,2.33231421E10,2.41962476E10,0.020354895,1.3109207,0.41440773,19.496618,24.42193,66.50831,-157.9799,-33.68616,-87.29207
9854114,1.36609485E10,1.44517949E10,0.017403783,1.2822361,0.38692665,32.86872,76.92693,5.460472,155.38673,-43.206814,110.65837
9958489,1.68431667E10,1.86374554E10,0.019973414,1.2629623,0.37722778,51.2742,13.254315,13.51936,-62.519337,-194.9935,102.35885
9793595,1.90465352E10,2.04575683E10,0.019078892,1.4541607,0.4672222,83.76371,42.77245,25.03583,33.41261,246.62181,-108.50996
9885455,1.49493514E10,1.56112097E10,0.019699352,1.4971924,0.48945618,10.578635,58.016808,27.356777,-195.39859,113.590034,208.80122
8844017,9.1307643E9,9.6131809E9,0.01672683,1.2163277,0.36579323,14.668295,22.044529,21.114403,-76.32531,23.47764,98.3939
8853144,1.76864973E10,1.86001592E10,0.01798397,1.2247581,0.3609619,1.0784286,50.234585,87.78984,-210.13881,106.17941,105.49001
8432721,2.2473429E10,2.43696947E10,0.018873848,1.2342339,0.3772831,81.13625,11.299048,44.34463,42.827663,-288.97455,-125.03014
9804192,1.65990707E10,1.73374648E10,0.02032043,1.4168949,0.44883156,56.923298,79.86333,70.2301,157.51129,53.612164,-91.041885
9374786,2.12003451E10,2.16565023E10,0.02211488,1.5356045,0.5132637,75.24341,86.29572,51.889587,218.1851,-261.43964,-379.92984
8585110,1.50342666E10,1.57792379E10,0.01385212,2.1365185,0.6806011,51.552605,60.132896,51.51373,148.6491,36.285732,-237.30583
8594639,8.5708175E9,1.0086741E10,0.014703999,0.9716606,0.25141716,36.596302,69.84481,12.033781,128.79465,-145.991,-102.11951
9940892,1.80083548E10,1.84592384E10,0.022274526,1.4699535,0.4765911,33.41919,89.978264,68.70498,-107.0518,-75.82285,-242.33488
13809907,3.38768323E10,3.6114678E10,0.020995691,1.5598907,0.5059204,77.99388,91.54297,4.705666,-340.3408,-228.58823,129.4645
9863676,1.34396672E10,1.36247071E10,0.01852728,2.34663,0.7523651,68.053696,10.954889,26.563835,-93.10091,-111.35974,-147.42926
9305650,6.0903357E9,6.3078999E9,0.015960729,1.0990715,0.28869057,53.974106,28.156448,2.16304,48.17706,36.914116,201.5557
9620151,1.4085162E10,1.52227318E10,0.018599989,1.5306873,0.49009132,15.920803,18.706858,63.001907,-210.59349,96.906525,-176.09962
12200590,2.13237371E10,2.2328193E10,0.018806186,1.7839966,0.59703255,85.76978,82.73492,39.59844,-351.51614,-309.7168,-171.57845
9787367,2.09058284E10,2.12214825E10,0.02080258,1.4629345,0.468935,59.284172,4.170811,22.76552,-267.74277,2.3889484,-262.64932
